census_tra,hournumber,shooting_count,robbery_count,assault_count
190200,17,7,22,4
190200,18,5,12,11
190200,19,6,17,9
190200,20,2,18,5
190200,21,9,15,4
190200,22,4,20,10
190200,23,6,13,1
190300,0,5,23,6
190300,1,8,14,4
190300,2,7,10,3
190300,3,9,8,1
190300,4,3,12,2
190300,5,3,8,2
190300,6,1,9,2
190300,7,0,4,1
190300,8,0,3,0
190300,9,2,3,1
190300,10,2,8,2
190300,11,4,14,4
190300,12,1,12,8
190300,13,4,13,5
190300,14,0,14,2
190300,15,8,20,4
190300,16,7,18,4
190300,17,6,11,6
190300,18,2,16,5
190300,19,8,20,7
190300,20,6,17,3
190300,21,8,23,5
190300,22,5,21,11
190300,23,8,19,4
190400,0,12,31,7
190400,1,14,23,9
190400,2,10,20,4
190400,3,7,17,3
190400,4,7,9,1
190400,5,6,15,0
190400,6,1,5,4
190400,7,1,7,2
190400,8,4,15,8
190400,9,1,25,7
190400,10,5,16,2
190400,11,7,21,9
190400,12,4,24,7
190400,13,11,31,7
190400,14,16,43,9
190400,15,10,49,14
190400,16,13,28,6
190400,17,7,27,10
190400,18,9,29,5
190400,19,10,30,14
190400,20,7,34,12
190400,21,13,21,15
190400,22,14,33,5
190400,23,10,21,10
190500,0,3,6,3
190500,1,4,6,0
190500,2,2,4,0
190500,3,2,3,1
190500,4,1,1,0
190500,5,1,0,0
190500,6,0,2,0
190500,7,0,3,0
190500,8,1,2,0
190500,9,0,2,0
190500,10,1,5,4
190500,11,0,10,3
190500,12,0,8,3
190500,13,1,8,6
190500,14,3,13,4
190500,15,11,15,9
190500,16,2,9,7
190500,17,5,10,4
190500,18,4,12,8
190500,19,2,19,2
190500,20,4,7,5
190500,21,2,14,4
190500,22,1,15,2
190500,23,1,5,2
190600,0,13,18,6
190600,1,15,14,7
190600,2,7,20,6
190600,3,5,10,1
190600,4,5,11,2
190600,5,3,4,0
190600,6,3,4,3
190600,7,2,7,3
190600,8,1,6,5
190600,9,3,8,4
190600,10,3,12,9
190600,11,4,11,4
190600,12,7,15,6
190600,13,7,15,12
190600,14,12,25,5
190600,15,18,31,14
190600,16,9,26,19
190600,17,9,22,16
190600,18,12,29,15
190600,19,13,28,19
190600,20,10,29,11
190600,21,18,30,10
190600,22,22,23,10
190600,23,19,11,8
190700,0,9,15,8
190700,1,13,12,9
190700,2,9,15,4
190700,3,9,15,5
190700,4,4,12,2
190700,5,4,11,3
190700,6,1,1,2
190700,7,2,4,1
190700,8,2,11,3
190700,9,0,6,1
190700,10,2,7,3
190700,11,4,15,7
190700,12,1,10,11
190700,13,2,10,4
190700,14,5,16,4
190700,15,6,20,4
190700,16,8,6,10
190700,17,7,13,11
190700,18,11,17,14
190700,19,8,27,12
190700,20,8,25,11
190700,21,17,26,13
190700,22,18,12,7
190700,23,17,21,9
190800,0,9,17,5
190800,1,5,16,4
190800,2,7,12,5
190800,3,6,10,2
190800,4,5,8,2
190800,5,1,7,2
190800,6,1,3,3
190800,7,0,4,2
190800,8,1,7,4
190800,9,2,7,1
190800,10,1,11,4
190800,11,4,5,9
190800,12,3,18,7
190800,13,2,11,9
190800,14,7,14,8
190800,15,6,13,9
190800,16,4,17,9
190800,17,6,19,7
190800,18,11,12,9
190800,19,10,16,6
190800,20,8,19,7
190800,21,8,17,5
190800,22,8,9,6
190800,23,9,18,8
190900,0,2,5,2
190900,1,1,3,3
190900,2,5,4,4
190900,3,3,2,1
190900,4,1,2,2
190900,5,1,3,0
190900,6,0,1,0
190900,7,1,2,0
190900,8,0,2,1
190900,9,0,0,1
190900,10,0,3,0
190900,11,1,5,2
190900,12,3,2,2
190900,13,1,4,2
190900,14,1,7,0
190900,15,0,6,0
190900,16,1,6,3
190900,17,1,6,1
190900,18,1,6,1
190900,19,2,4,4
190900,20,2,2,3
190900,21,3,7,2
190900,22,2,5,0
190900,23,2,3,2
191000,0,4,10,4
191000,1,2,10,2
191000,2,3,6,2
191000,3,6,6,1
191000,4,1,4,2
191000,5,0,2,0
191000,6,0,2,1
191000,7,1,4,0
191000,8,2,3,1
191000,9,1,3,3
191000,10,2,5,2
191000,11,3,3,3
191000,12,1,8,3
191000,13,1,5,2
191000,14,0,11,0
191000,15,1,10,7
191000,16,3,6,3
191000,17,3,11,2
191000,18,4,4,3
191000,19,3,11,4
191000,20,6,7,4
191000,21,5,6,3
191000,22,9,8,3
191000,23,3,8,6
191100,0,18,13,7
191100,1,13,17,8
191100,2,10,11,4
191100,3,12,15,3
191100,4,3,10,4
191100,5,1,8,3
191100,6,4,3,1
191100,7,2,8,2
191100,8,4,8,1
191100,9,3,9,3
191100,10,1,9,4
191100,11,2,21,3
191100,12,5,11,8
191100,13,11,16,6
191100,14,14,8,10
191100,15,12,12,7
191100,16,11,16,6
191100,17,8,17,13
191100,18,8,17,14
191100,19,18,20,9
191100,20,18,18,11
191100,21,14,20,17
191100,22,14,22,11
191100,23,18,20,12
191200,0,11,11,4
191200,1,5,1,4
191200,2,12,4,5
191200,3,2,4,5
191200,4,4,5,2
191200,5,2,3,0
191200,6,1,4,1
191200,7,2,3,1
191200,8,6,5,4
191200,9,3,5,4
191200,10,4,0,5
191200,11,5,7,6
191200,12,10,6,8
191200,13,3,6,3
191200,14,12,14,9
191200,15,12,15,6
191200,16,10,12,6
191200,17,7,11,8
191200,18,9,13,9
191200,19,10,10,10
191200,20,9,12,10
191200,21,10,12,5
191200,22,13,9,2
191200,23,9,8,4
191300,0,18,13,8
191300,1,22,20,5
191300,2,21,27,8
191300,3,20,19,7
191300,4,14,15,1
191300,5,9,13,5
191300,6,2,7,1
191300,7,3,10,3
191300,8,1,5,1
191300,9,3,9,3
191300,10,6,10,7
191300,11,4,10,6
191300,12,10,9,4
191300,13,10,10,12
191300,14,13,10,9
191300,15,16,29,14
191300,16,12,22,12
191300,17,21,24,19
191300,18,21,23,19
191300,19,20,24,10
191300,20,18,24,15
191300,21,19,16,11
191300,22,17,27,14
191300,23,22,30,11
191400,0,0,1,1
191400,1,2,2,1
191400,2,2,2,0
191400,3,0,1,1
191400,4,1,0,0
191400,5,1,1,0
191400,6,0,0,1
191400,7,1,0,0
191400,8,0,1,0
191400,9,0,1,1
191400,10,0,0,1
191400,11,0,0,1
191400,12,1,0,0
191400,13,1,0,1
191400,14,0,3,0
191400,15,0,1,0
191400,16,3,2,1
191400,17,2,1,0
191400,18,0,1,0
191400,19,2,0,1
191400,20,0,0,1
191400,21,1,2,0
191400,22,0,1,1
191400,23,0,1,2
200100,0,5,5,3
200100,1,7,8,0
200100,2,7,6,3
200100,3,1,9,0
200100,4,0,5,1
200100,5,0,2,1
200100,6,1,3,1
200100,7,0,2,0
200100,8,1,0,1
200100,9,0,5,0
200100,10,2,2,0
200100,11,3,2,2
200100,12,1,7,3
200100,13,0,4,3
200100,14,5,13,3
200100,15,4,12,2
200100,16,6,8,4
200100,17,2,9,1
200100,18,4,9,3
200100,19,2,7,8
200100,20,7,7,5
200100,21,3,8,5
200100,22,3,6,4
200100,23,3,8,4
200200,0,11,15,6
200200,1,8,8,7
200200,2,10,9,0
200200,3,13,6,3
200200,4,5,6,5
200200,5,5,6,2
200200,6,3,4,3
200200,7,3,5,4
200200,8,3,5,7
200200,9,4,9,7
200200,10,3,2,4
200200,11,1,9,4
200200,12,7,12,4
200200,13,8,14,5
200200,14,7,16,3
200200,15,9,15,7
200200,16,12,22,14
200200,17,6,9,4
200200,18,12,14,8
200200,19,10,13,7
200200,20,9,14,13
200200,21,8,11,7
200200,22,15,4,9
200200,23,17,13,11
200300,0,8,4,1
200300,1,3,6,0
200300,2,4,3,0
200300,3,6,5,2
200300,4,2,3,1
200300,5,3,2,2
200300,6,0,3,1
200300,7,2,5,0
200300,8,2,7,1
200300,9,1,3,0
200300,10,0,2,2
200300,11,2,1,1
200300,12,3,6,2
200300,13,2,7,1
200300,14,0,5,1
200300,15,4,9,4
200300,16,1,5,1
200300,17,2,9,3
200300,18,1,10,3
200300,19,2,8,4
200300,20,6,9,6
200300,21,2,11,10
200300,22,3,4,1
200300,23,2,10,0
200400,0,15,20,7
200400,1,11,22,7
200400,2,9,12,7
200400,3,14,12,6
200400,4,3,11,1
200400,5,3,8,6
200400,6,2,5,3
200400,7,4,6,3
200400,8,2,8,7
200400,9,2,10,6
200400,10,3,13,10
200400,11,9,12,3
200400,12,9,8,9
200400,13,8,18,9
200400,14,6,17,12
200400,15,14,22,18
200400,16,16,21,13
200400,17,15,18,7
200400,18,12,14,9
200400,19,16,27,10
200400,20,18,20,15
200400,21,28,33,11
200400,22,23,26,14
200400,23,29,33,4
200500,0,11,9,5
200500,1,10,11,4
200500,2,7,8,3
200500,3,7,6,4
200500,4,4,7,1
200500,5,6,2,2
200500,6,3,6,0
200500,7,2,3,1
200500,8,1,12,5
200500,9,4,5,2
200500,10,3,13,1
200500,11,1,4,6
200500,12,4,14,2
200500,13,6,9,4
200500,14,4,13,1
200500,15,4,10,6
200500,16,2,14,6
200500,17,5,11,5
200500,18,11,12,8
200500,19,9,13,8
200500,20,11,10,3
200500,21,9,10,7
200500,22,10,11,10
200500,23,10,7,3
200600,0,2,4,0
200600,1,1,3,0
200600,2,1,2,0
200600,3,3,1,3
200600,4,0,1,0
200600,5,0,0,0
200600,6,0,1,0
200600,7,1,1,0
200600,8,0,1,0
200600,9,1,2,2
200600,10,1,1,1
200600,11,0,0,2
200600,12,1,3,0
200600,13,2,2,1
200600,14,2,4,0
200600,15,0,1,1
200600,16,1,4,0
200600,17,2,1,1
200600,18,4,1,3
200600,19,4,5,1
200600,20,2,2,2
200600,21,6,2,1
200600,22,2,2,1
200600,23,1,2,3
210100,0,1,8,4
210100,1,6,2,9
210100,2,5,9,5
210100,3,1,1,0
210100,4,4,2,2
210100,5,1,6,0
210100,6,0,1,1
210100,7,1,1,1
210100,8,1,2,0
210100,9,0,2,0
210100,10,0,5,1
210100,11,1,1,4
210100,12,1,2,1
210100,13,1,4,4
210100,14,4,4,6
210100,15,7,6,2
210100,16,3,5,5
210100,17,4,9,1
210100,18,4,11,4
210100,19,4,8,4
210100,20,3,0,3
210100,21,4,6,8
210100,22,2,8,2
210100,23,1,10,2
210200,0,4,6,2
210200,1,3,13,4
210200,2,3,10,1
210200,3,3,5,1
210200,4,2,6,1
210200,5,1,4,0
210200,6,1,5,1
210200,7,2,2,2
210200,8,1,4,0
210200,9,0,9,1
210200,10,1,6,2
210200,11,0,5,2
210200,12,1,11,1
210200,13,1,12,3
210200,14,5,6,7
210200,15,5,15,4
210200,16,2,6,3
210200,17,1,6,2
210200,18,6,18,4
210200,19,2,13,1
210200,20,5,7,3
210200,21,2,7,1
210200,22,2,6,3
210200,23,8,15,5
210300,0,13,14,7
210300,1,6,15,2
210300,2,10,18,2
210300,3,2,8,2
210300,4,2,8,2
210300,5,3,11,0
210300,6,3,5,0
210300,7,2,6,2
210300,8,2,4,3
210300,9,2,4,1
210300,10,1,5,0
210300,11,1,16,2
210300,12,3,6,5
210300,13,3,9,5
210300,14,4,13,6
210300,15,5,8,6
210300,16,5,16,6
210300,17,4,15,4
210300,18,2,14,4
210300,19,3,16,11
210300,20,6,23,7
210300,21,11,21,10
210300,22,5,25,8
210300,23,6,17,7
210400,0,1,5,2
210400,1,2,7,3
210400,2,5,8,1
210400,3,3,10,2
210400,4,4,8,1
210400,5,1,4,3
210400,6,0,5,0
210400,7,1,2,1
210400,8,3,4,0
210400,9,5,2,1
210400,10,1,3,2
210400,11,0,3,1
210400,12,2,8,3
210400,13,1,4,3
210400,14,2,3,3
210400,15,2,7,7
210400,16,0,7,5
210400,17,2,14,2
210400,18,2,10,0
210400,19,0,10,6
210400,20,3,11,1
210400,21,8,17,3
210400,22,6,4,2
210400,23,5,11,1
210500,0,24,41,14
210500,1,19,31,7
210500,2,9,31,5
210500,3,11,25,8
210500,4,7,29,2
210500,5,7,20,2
210500,6,5,8,1
210500,7,5,13,4
210500,8,4,11,5
210500,9,5,20,5
210500,10,4,23,5
210500,11,8,25,8
210500,12,5,26,5
210500,13,15,23,4
210500,14,17,30,9
210500,15,15,32,13
210500,16,9,27,12
210500,17,17,40,9
210500,18,32,38,15
210500,19,15,29,15
210500,20,17,52,12
210500,21,21,38,8
210500,22,12,37,16
210500,23,29,46,11
210600,0,15,19,10
210600,1,18,28,8
210600,2,19,29,5
210600,3,9,23,4
210600,4,8,20,7
210600,5,5,15,4
210600,6,5,10,4
210600,7,5,9,2
210600,8,3,5,6
210600,9,3,10,2
210600,10,3,13,2
210600,11,3,15,5
210600,12,3,13,3
210600,13,5,19,4
210600,14,7,22,5
210600,15,9,34,9
210600,16,10,25,5
210600,17,10,27,5
210600,18,8,36,15
210600,19,21,28,13
210600,20,13,25,8
210600,21,18,38,19
210600,22,10,33,9
210600,23,15,35,7
210700,0,5,13,6
210700,1,10,7,4
210700,2,7,10,7
210700,3,3,12,2
210700,4,6,7,4
210700,5,1,2,3
210700,6,2,1,1
210700,7,0,2,0
210700,8,1,4,0
210700,9,3,0,1
210700,10,2,4,0
210700,11,1,4,2
210700,12,4,3,3
210700,13,3,6,0
210700,14,1,7,0
210700,15,2,8,1
210700,16,2,10,5
210700,17,6,8,2
210700,18,9,13,6
210700,19,6,6,5
210700,20,5,12,3
210700,21,6,11,7
210700,22,8,8,5
210700,23,6,11,4
210800,0,1,6,2
210800,1,3,2,2
210800,2,2,6,1
210800,3,3,3,1
210800,4,1,2,0
210800,5,0,2,0
210800,6,0,0,1
210800,7,0,1,0
210800,8,0,0,0
210800,9,0,3,2
210800,10,0,0,0
210800,11,0,1,0
210800,12,1,3,1
210800,13,1,1,3
210800,14,1,3,0
210800,15,0,4,1
210800,16,3,2,4
210800,17,0,3,2
210800,18,0,7,2
210800,19,2,1,2
210800,20,0,7,1
210800,21,1,5,3
210800,22,1,4,2
210800,23,2,2,3
210900,0,2,4,0
210900,1,4,7,4
210900,2,5,6,3
210900,3,1,9,1
210900,4,2,2,0
210900,5,3,5,2
210900,6,0,1,0
210900,7,0,3,1
210900,8,1,2,1
210900,9,0,3,1
210900,10,1,2,2
210900,11,1,3,0
210900,12,0,2,1
210900,13,0,3,2
210900,14,3,3,3
210900,15,3,0,2
210900,16,3,5,4
210900,17,3,5,4
210900,18,1,4,3
210900,19,2,4,2
210900,20,3,3,4
210900,21,2,4,2
210900,22,4,6,2
210900,23,2,2,5
220100,0,0,3,3
220100,1,4,8,0
220100,2,4,11,0
220100,3,7,5,2
220100,4,4,3,1
220100,5,1,0,0
220100,6,0,0,1
220100,7,2,2,0
220100,8,0,2,0
220100,9,2,4,1
220100,10,2,5,1
220100,11,2,5,2
220100,12,2,5,1
220100,13,0,4,3
220100,14,3,5,4
220100,15,1,8,2
220100,16,1,0,4
220100,17,0,4,2
220100,18,1,2,5
220100,19,2,11,4
220100,20,2,5,4
220100,21,3,11,2
220100,22,2,3,2
220100,23,5,12,1
220200,0,9,4,1
220200,1,4,2,2
220200,2,5,6,1
220200,3,3,6,0
220200,4,2,5,3
220200,5,1,2,0
220200,6,1,3,0
220200,7,1,0,1
220200,8,0,0,0
220200,9,0,0,0
220200,10,1,2,0
220200,11,2,3,1
220200,12,1,5,2
220200,13,2,6,0
220200,14,0,4,0
220200,15,2,6,1
220200,16,2,1,2
220200,17,1,9,3
220200,18,3,3,2
220200,19,2,6,2
220200,20,3,6,1
220200,21,2,12,2
220200,22,4,11,2
220200,23,0,5,2
220300,0,2,4,2
220300,1,3,6,3
220300,2,4,4,2
220300,3,2,5,1
220300,4,1,5,0
220300,5,0,2,0
220300,6,1,1,0
220300,7,1,2,0
220300,8,0,2,1
220300,9,0,2,0
220300,10,2,0,1
220300,11,2,2,0
220300,12,0,1,0
220300,13,1,2,0
220300,14,1,0,0
220300,15,2,2,1
220300,16,1,5,1
220300,17,1,6,5
220300,18,1,2,1
220300,19,0,5,5
220300,20,4,5,3
220300,21,1,6,2
220300,22,3,7,1
220300,23,0,3,2
220400,0,5,10,1
220400,1,4,8,1
220400,2,9,14,1
220400,3,4,8,0
220400,4,6,9,0
220400,5,1,8,0
220400,6,1,2,2
220400,7,0,2,3
220400,8,1,3,2
220400,9,1,0,1
220400,10,0,4,0
220400,11,1,1,2
220400,12,1,3,2
220400,13,3,5,2
220400,14,2,5,2
220400,15,3,4,2
220400,16,2,8,4
220400,17,2,6,4
220400,18,1,8,2
220400,19,4,5,0
220400,20,1,6,7
220400,21,1,11,2
220400,22,2,8,1
220400,23,5,17,0
220500,0,5,16,1
220500,1,5,9,2
220500,2,7,24,3
220500,3,14,19,2
220500,4,9,22,2
220500,5,4,9,0
220500,6,3,2,0
220500,7,0,4,1
220500,8,0,2,1
220500,9,1,7,1
220500,10,2,2,1
220500,11,3,7,0
220500,12,1,9,1
220500,13,1,6,1
220500,14,5,9,2
220500,15,8,12,0
220500,16,4,8,3
220500,17,6,8,3
220500,18,6,13,2
220500,19,4,16,6
220500,20,5,14,2
220500,21,2,18,3
220500,22,4,18,3
220500,23,11,17,2
220600,0,15,40,5
220600,1,17,39,4
220600,2,8,41,6
220600,3,14,29,4
220600,4,7,31,0
220600,5,4,19,1
220600,6,2,10,3
220600,7,0,15,0
220600,8,2,14,3
220600,9,2,11,4
220600,10,3,14,2
220600,11,9,18,0
220600,12,4,14,8
220600,13,3,22,11
220600,14,5,16,8
220600,15,8,22,7
220600,16,9,24,7
220600,17,12,22,7
220600,18,9,25,10
220600,19,9,54,9
220600,20,9,26,7
220600,21,8,52,9
220600,22,13,43,6
220600,23,7,63,6
220700,0,17,22,4
220700,1,11,16,13
220700,2,11,14,6
220700,3,10,11,5
220700,4,6,8,2
220700,5,4,10,4
220700,6,3,8,2
220700,7,4,8,3
220700,8,4,6,6
220700,9,3,5,4
220700,10,2,8,5
220700,11,4,12,5
220700,12,10,11,8
220700,13,5,9,8
220700,14,5,15,8
220700,15,4,25,8
220700,16,11,12,8
220700,17,10,22,7
220700,18,8,23,9
220700,19,19,15,10
220700,20,17,21,8
220700,21,16,21,7
220700,22,10,19,5
220700,23,15,22,9
220800,0,0,4,0
220800,1,2,2,1
220800,2,3,4,1
220800,3,2,3,0
220800,4,1,0,1
220800,5,1,1,0
220800,6,1,1,1
220800,7,0,0,2
220800,8,2,3,0
220800,9,0,1,0
220800,10,0,0,1
220800,11,0,1,1
220800,12,1,4,1
220800,13,0,1,0
220800,14,0,5,1
220800,15,1,6,1
220800,16,0,6,2
220800,17,1,3,2
220800,18,0,4,1
220800,19,2,6,2
220800,20,1,2,0
220800,21,1,2,0
220800,22,2,5,1
220800,23,1,3,1
220900,0,23,15,10
220900,1,12,20,4
220900,2,22,24,4
220900,3,17,18,6
220900,4,9,14,3
220900,5,5,8,4
220900,6,3,9,0
220900,7,1,5,2
220900,8,4,9,9
220900,9,5,7,13
220900,10,5,10,5
220900,11,4,12,6
220900,12,5,9,5
220900,13,8,18,10
220900,14,10,14,10
220900,15,10,23,10
220900,16,10,18,11
220900,17,8,11,8
220900,18,6,25,15
220900,19,15,18,9
220900,20,11,24,8
220900,21,15,20,16
220900,22,12,22,8
220900,23,23,17,13
221000,0,15,3,6
221000,1,7,7,6
221000,2,7,3,2
221000,3,5,8,3
221000,4,4,5,2
221000,5,2,2,1
221000,6,0,3,1
221000,7,0,1,2
221000,8,1,3,0
221000,9,2,3,2
221000,10,1,3,2
221000,11,1,5,5
221000,12,1,4,3
221000,13,4,5,3
221000,14,5,5,8
221000,15,6,3,1
221000,16,7,8,3
221000,17,3,3,3
221000,18,8,4,4
221000,19,7,7,5
221000,20,10,11,3
221000,21,8,3,5
221000,22,10,13,3
221000,23,8,11,4
221100,0,7,15,7
221100,1,5,17,2
221100,2,10,14,5
221100,3,3,12,3
221100,4,2,5,1
221100,5,4,4,0
221100,6,1,5,1
221100,7,5,1,0
221100,8,2,4,3
221100,9,4,2,1
221100,10,2,7,4
221100,11,3,4,4
221100,12,4,1,2
221100,13,4,8,5
221100,14,3,7,10
221100,15,8,8,5
221100,16,8,9,6
221100,17,9,14,3
221100,18,6,18,9
221100,19,8,23,11
221100,20,7,21,4
221100,21,8,20,12
221100,22,11,16,2
221100,23,7,18,5
221200,0,5,6,4
221200,1,6,7,0
221200,2,3,6,1
221200,3,0,3,0
221200,4,1,4,1
221200,5,0,1,1
221200,6,2,2,1
221200,7,0,3,0
221200,8,1,3,3
221200,9,0,2,1
221200,10,0,2,1
221200,11,0,3,4
221200,12,1,3,1
221200,13,1,5,1
221200,14,3,5,2
221200,15,5,3,7
221200,16,1,9,6
221200,17,4,3,2
221200,18,1,11,4
221200,19,3,5,1
221200,20,4,6,3
221200,21,6,8,2
221200,22,2,10,2
221200,23,5,12,2
221300,0,8,12,4
221300,1,7,18,4
221300,2,5,12,2
221300,3,8,13,2
221300,4,2,18,2
221300,5,0,6,0
221300,6,1,3,1
221300,7,1,3,1
221300,8,2,6,1
221300,9,1,3,0
221300,10,1,7,0
221300,11,2,3,4
221300,12,1,8,2
221300,13,1,8,4
221300,14,4,4,3
221300,15,7,11,4
221300,16,8,10,1
221300,17,4,10,6
221300,18,4,10,4
221300,19,4,11,8
221300,20,5,17,4
221300,21,3,7,2
221300,22,3,15,8
221300,23,10,9,5
221400,0,12,12,5
221400,1,13,17,4
221400,2,11,10,2
221400,3,8,20,0
221400,4,10,7,1
221400,5,1,4,2
221400,6,0,4,0
221400,7,1,4,1
221400,8,0,5,1
221400,9,1,6,3
221400,10,0,4,2
221400,11,2,9,3
221400,12,1,3,2
221400,13,1,7,3
221400,14,2,13,1
221400,15,3,7,3
221400,16,6,6,6
221400,17,6,6,8
221400,18,3,14,2
221400,19,7,10,5
221400,20,4,9,6
221400,21,5,5,7
221400,22,10,11,7
221400,23,5,9,3
221500,0,7,15,3
221500,1,9,16,4
221500,2,16,18,5
221500,3,14,18,2
221500,4,9,22,1
221500,5,4,8,3
221500,6,1,6,0
221500,7,0,2,1
221500,8,1,3,0
221500,9,0,3,0
221500,10,0,6,4
221500,11,1,4,3
221500,12,1,6,3
221500,13,0,7,2
221500,14,1,5,3
221500,15,3,5,2
221500,16,7,14,2
221500,17,7,5,2
221500,18,5,7,7
221500,19,6,10,5
221500,20,7,13,4
221500,21,8,12,7
221500,22,7,13,6
221500,23,5,9,3
221600,0,4,11,2
221600,1,5,9,3
221600,2,7,11,2
221600,3,4,5,0
221600,4,10,7,0
221600,5,2,2,2
221600,6,0,3,0
221600,7,1,1,0
221600,8,0,3,1
221600,9,0,5,1
221600,10,2,4,0
221600,11,1,2,4
221600,12,0,3,1
221600,13,0,4,1
221600,14,3,5,2
221600,15,2,10,5
221600,16,0,8,5
221600,17,4,2,3
221600,18,0,3,1
221600,19,4,7,2
221600,20,3,7,1
221600,21,5,13,1
221600,22,1,6,2
221600,23,4,10,1
221700,0,2,14,0
221700,1,1,11,0
221700,2,0,4,0
221700,3,0,8,0
221700,4,0,5,1
221700,5,0,5,1
221700,6,0,1,0
221700,7,1,1,2
221700,8,1,1,2
221700,9,0,3,0
221700,10,0,0,0
221700,11,0,0,2
221700,12,1,1,3
221700,13,1,2,0
221700,14,1,1,0
221700,15,2,4,1
221700,16,1,3,1
221700,17,1,1,0
221700,18,0,2,0
221700,19,0,1,1
221700,20,2,6,0
221700,21,0,9,1
221700,22,1,8,0
221700,23,2,9,0
221800,0,1,6,0
221800,1,8,3,0
221800,2,12,6,0
221800,3,19,8,0
221800,4,10,8,1
221800,5,1,1,0
221800,6,1,0,0
221800,7,0,3,0
221800,8,0,0,0
221800,9,1,2,2
221800,10,2,1,1
221800,11,3,0,0
221800,12,0,0,3
221800,13,0,2,0
221800,14,0,3,3
221800,15,0,3,1
221800,16,0,3,1
221800,17,1,4,1
221800,18,2,7,2
221800,19,2,2,0
221800,20,1,3,3
221800,21,2,4,1
221800,22,2,5,0
221800,23,2,4,2
221900,0,1,8,0
221900,1,0,4,1
221900,2,2,8,1
221900,3,0,5,0
221900,4,2,1,0
221900,5,0,1,0
221900,6,0,2,0
221900,7,0,0,0
221900,8,0,0,0
221900,9,0,2,0
221900,10,0,0,2
221900,11,0,3,0
221900,12,0,0,0
221900,13,0,1,0
221900,14,1,0,0
221900,15,0,2,0
221900,16,1,0,2
221900,17,0,1,2
221900,18,0,3,0
221900,19,0,2,0
221900,20,1,3,1
221900,21,0,6,0
221900,22,1,4,0
221900,23,0,5,0
222000,0,1,5,0
222000,1,1,9,2
222000,2,1,4,0
222000,3,0,5,1
222000,4,0,1,0
222000,5,0,4,0
222000,6,0,0,0
222000,7,0,2,1
222000,8,0,1,1
222000,9,0,0,0
222000,10,0,0,0
222000,11,0,0,0
222000,12,0,0,0
222000,13,0,0,0
222000,14,0,4,0
222000,15,0,4,1
222000,16,0,3,1
222000,17,0,3,0
222000,18,1,6,0
222000,19,2,2,0
222000,20,1,5,0
222000,21,2,5,1
222000,22,0,3,0
222000,23,1,5,1
222100,0,0,4,0
222100,1,1,3,0
222100,2,0,1,0
222100,3,0,4,0
222100,4,0,5,1
222100,5,0,1,0
222100,6,0,0,0
222100,7,0,0,0
222100,8,0,1,0
222100,9,0,1,1
222100,10,0,0,0
222100,11,0,1,0
222100,12,0,0,0
222100,13,0,1,0
222100,14,1,1,0
222100,15,0,0,0
222100,16,0,1,0
222100,17,0,2,0
222100,18,0,0,0
222100,19,0,2,0
222100,20,0,0,0
222100,21,0,2,0
222100,22,0,7,0
222100,23,0,2,0
222200,0,4,11,2
222200,1,4,10,0
222200,2,1,2,3
222200,3,3,6,0
222200,4,1,5,1
222200,5,1,3,0
222200,6,2,3,0
222200,7,0,3,1
222200,8,0,3,1
222200,9,1,2,1
222200,10,3,4,1
222200,11,0,1,0
222200,12,3,3,1
222200,13,2,2,1
222200,14,2,3,0
222200,15,2,5,0
222200,16,3,8,1
222200,17,3,5,1
222200,18,5,6,1
222200,19,1,5,2
222200,20,1,11,1
222200,21,3,5,1
222200,22,2,4,1
222200,23,3,3,3
222300,0,3,9,2
222300,1,6,5,3
222300,2,5,9,1
222300,3,4,8,0
222300,4,1,5,2
222300,5,0,3,2
222300,6,0,5,0
222300,7,0,4,1
222300,8,0,3,0
222300,9,2,3,2
222300,10,0,4,0
222300,11,0,3,1
222300,12,0,6,1
222300,13,2,5,1
222300,14,2,4,1
222300,15,0,7,1
222300,16,1,6,2
222300,17,4,6,5
222300,18,4,4,2
222300,19,5,12,1
222300,20,4,5,6
222300,21,6,15,4
222300,22,5,8,2
222300,23,3,11,1
222400,0,2,3,2
222400,1,5,1,0
222400,2,2,4,2
222400,3,0,3,1
222400,4,1,1,0
222400,5,2,0,0
222400,6,1,4,0
222400,7,0,0,1
222400,8,0,0,0
222400,9,1,1,1
222400,10,1,0,3
222400,11,0,4,0
222400,12,0,0,2
222400,13,2,0,2
222400,14,1,3,6
222400,15,1,5,1
222400,16,1,3,0
222400,17,0,3,4
222400,18,2,2,1
222400,19,3,0,2
222400,20,5,2,0
222400,21,3,0,3
222400,22,4,3,2
222400,23,2,4,0
222500,0,7,4,1
222500,1,3,7,1
222500,2,2,10,3
222500,3,5,9,3
222500,4,2,4,1
222500,5,2,4,0
222500,6,1,2,1
222500,7,2,1,1
222500,8,0,4,2
222500,9,1,0,2
222500,10,4,2,4
222500,11,1,2,0
222500,12,2,2,2
222500,13,1,1,1
222500,14,3,6,5
222500,15,0,3,4
222500,16,4,2,0
222500,17,5,3,3
222500,18,5,3,1
222500,19,5,2,4
222500,20,4,5,3
222500,21,3,5,2
222500,22,2,7,2
222500,23,5,5,3
222600,0,1,4,1
222600,1,2,4,1
222600,2,0,6,2
222600,3,3,1,1
222600,4,2,0,0
222600,5,1,2,2
222600,6,0,0,0
222600,7,0,0,0
222600,8,1,1,0
222600,9,0,2,3
222600,10,1,7,3
222600,11,1,1,2
222600,12,1,1,0
222600,13,4,4,2
222600,14,0,8,0
